latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns,g18,g18_ortho
42.58008432,-72.57467962,4.5648,18.37111,251,2021,32.525,-9.503,-28.324,32.8888
42.58008498,-72.57467097,4.5325,18.37139,251,2021,32.493,-7.26,-28.324,32.8565
42.58008533,-72.574662,4.5888,18.37167,251,2021,32.549,-4.78,-28.324,32.9128
42.5800859,-72.57465305,4.5801,18.37194,251,2021,32.54,-2.609,-28.324,32.9041
42.58008693,-72.5746438,4.418,18.37222,251,2021,32.378,-1.002,-28.324,32.742
42.58008686,-72.57463446,4.417,18.3725,251,2021,32.377,0.511,-28.324,32.741
42.58008511,-72.57462371,4.6958,18.37278,251,2021,32.656,1.781,-28.324,33.0198
42.58008271,-72.57461225,5.1158,18.37306,251,2021,33.076,3.008,-28.324,33.4398
42.58007833,-72.57459978,5.62,18.37333,251,2021,33.58,4.334,-28.324,33.944
42.5800779,-72.57459051,5.682,18.37361,251,2021,33.642,4.176,-28.324,34.006
42.58007679,-72.57458018,5.751,18.37389,251,2021,33.711,4.187,-28.324,34.075
42.58007662,-72.5745711,5.7141,18.37417,251,2021,33.674,3.801,-28.324,34.0381
42.58007619,-72.57456251,5.706,18.37444,251,2021,33.666,2.385,-28.324,34.03
42.58007798,-72.57455836,5.1452,18.37472,251,2021,33.105,-1.801,-28.324,33.4692
42.58007696,-72.57454952,5.099,18.375,251,2021,33.059,-3.937,-28.324,33.423
42.58007641,-72.57454029,5.0266,18.37528,251,2021,32.987,-6.508,-28.324,33.3506
42.58007622,-72.57453164,5.0604,18.37556,251,2021,33.021,-8.232,-28.324,33.3844
42.58007615,-72.57452317,4.9886,18.37583,251,2021,32.949,-9.974,-28.324,33.3126
42.58007556,-72.57451404,5.0357,18.37611,251,2021,32.996,-11.403,-28.324,33.3597
42.58007517,-72.57450506,5.066,18.37639,251,2021,33.026,-12.964,-28.324,33.39
42.58007521,-72.57449614,5.0694,18.37667,251,2021,33.03,-14.355,-28.324,33.3934
42.58007558,-72.57448761,5.0488,18.37694,251,2021,33.009,-15.57,-28.324,33.3728
42.58007536,-72.57447889,5.0748,18.37722,251,2021,33.035,-16.341,-28.324,33.3988
42.5800755,-72.57447031,5.0439,18.3775,251,2021,33.004,-17.201,-28.324,33.3679
42.58007571,-72.57446138,5.0469,18.37778,251,2021,33.007,-18.137,-28.324,33.3709
42.58007574,-72.57445281,5.0517,18.37806,251,2021,33.012,-19.698,-28.324,33.3757
42.58007588,-72.57444438,5.0255,18.37833,251,2021,32.986,-21.021,-28.324,33.3495
42.58007588,-72.57443553,5.0789,18.37861,251,2021,33.039,-21.804,-28.324,33.4029
42.5800759,-72.57442732,5.026,18.37889,251,2021,32.986,-23.053,-28.324,33.35
42.58007611,-72.57441894,5.059,18.37917,251,2021,33.019,-23.998,-28.324,33.383
42.58007589,-72.57441083,5.0401,18.37944,251,2021,33,-24.917,-28.324,33.3641
42.58007569,-72.57440317,5.0572,18.37972,251,2021,33.017,-25.551,-28.324,33.3812
42.5800757,-72.57439565,5.0554,18.38,251,2021,33.016,-26.516,-28.324,33.3794
42.58007605,-72.57438819,5.0704,18.38028,251,2021,33.031,-27.169,-28.324,33.3944
42.58007636,-72.5743811,5.052,18.38056,251,2021,33.012,-27.632,-28.324,33.376
42.58007653,-72.57437413,5.0564,18.38083,251,2021,33.017,-28.232,-28.324,33.3804
42.58007729,-72.57436727,5.034,18.38111,251,2021,32.994,-28.893,-28.324,33.358
42.58007755,-72.57436014,5.0458,18.38139,251,2021,33.006,-29.277,-28.324,33.3698
42.58007842,-72.57435329,5.0236,18.38167,251,2021,32.984,-29.385,-28.324,33.3476
42.58007923,-72.57434638,5.0427,18.38194,251,2021,33.003,-29.169,-28.324,33.3667
42.58008024,-72.57433957,5.0436,18.38222,251,2021,33.004,-28.916,-28.324,33.3676
42.58008087,-72.57433251,5.0477,18.3825,251,2021,33.008,-28.675,-28.324,33.3717
42.58008184,-72.57432546,5.0592,18.38278,251,2021,33.019,-27.986,-28.324,33.3832
42.58008288,-72.57431817,5.0796,18.38306,251,2021,33.04,-27.236,-28.324,33.4036
42.58008459,-72.57431071,5.0376,18.38333,251,2021,32.998,-26.729,-28.324,33.3616
42.58008618,-72.5743034,4.9008,18.38361,251,2021,32.861,-26.618,-28.324,33.2248
42.58008672,-72.57429582,4.9472,18.38389,251,2021,32.907,-25.814,-28.324,33.2712
42.58008763,-72.57428819,4.9535,18.38417,251,2021,32.914,-24.942,-28.324,33.2775
42.58008844,-72.57428031,4.9726,18.38444,251,2021,32.933,-23.57,-28.324,33.2966
42.58008935,-72.57427258,4.9256,18.38472,251,2021,32.886,-22.479,-28.324,33.2496
42.58009001,-72.57426456,4.9445,18.385,251,2021,32.905,-21.475,-28.324,33.2685
42.58009088,-72.57425656,4.944,18.38528,251,2021,32.904,-20.949,-28.324,33.268
42.58009151,-72.57424833,4.9623,18.38556,251,2021,32.922,-20.199,-28.324,33.2863
42.58009223,-72.57421194,4.71,18.38639,251,2021,32.67,-18.278,-28.324,33.034
42.58009342,-72.57419486,5.0495,18.38694,251,2021,33.01,-16.37,-28.324,33.3735
42.58009423,-72.57418542,5.0311,18.38722,251,2021,32.991,-16.123,-28.324,33.3551
42.58009607,-72.57417538,5.1305,18.3875,251,2021,33.091,-15.564,-28.324,33.4545
42.58009653,-72.57416539,5.2103,18.38778,251,2021,33.17,-15.329,-28.324,33.5343
42.58009713,-72.57415532,5.1046,18.38806,251,2021,33.065,-15.592,-28.324,33.4286
42.58009832,-72.57414457,5.1274,18.38833,251,2021,33.088,-15.317,-28.324,33.4514
42.58009959,-72.57413352,5.1455,18.38861,251,2021,33.106,-14.067,-28.324,33.4695
42.58010069,-72.57412233,5.1575,18.38889,251,2021,33.118,-12.466,-28.324,33.4815
42.58010202,-72.57411102,5.1424,18.38917,251,2021,33.103,-10.6,-28.324,33.4664
42.58010332,-72.57409929,5.1628,18.38944,251,2021,33.123,-8.801,-28.324,33.4868
42.58010431,-72.57408766,5.1716,18.38972,251,2021,33.132,-7.007,-28.324,33.4956
42.58010549,-72.57407572,5.1464,18.39,251,2021,33.107,-5.499,-28.324,33.4704
42.5801066,-72.57406343,5.1264,18.39028,251,2021,33.087,-4.232,-28.324,33.4504
42.58010737,-72.57405101,5.1411,18.39056,251,2021,33.101,-3.361,-28.324,33.4651
42.58010824,-72.57403857,5.1456,18.39083,251,2021,33.106,-3.06,-28.324,33.4696
42.58010919,-72.57402601,5.1355,18.39111,251,2021,33.096,-2.813,-28.324,33.4595
42.58010966,-72.57401345,5.1561,18.39139,251,2021,33.116,-2.772,-28.324,33.4801
42.58010985,-72.57400097,5.1712,18.39167,251,2021,33.131,-2.873,-28.324,33.4952
42.58011042,-72.57398864,5.1311,18.39194,251,2021,33.091,-3.433,-28.324,33.4551
42.58011048,-72.57397624,5.1323,18.39222,251,2021,33.092,-3.598,-28.324,33.4563
42.58011077,-72.5739638,5.1327,18.3925,251,2021,33.093,-3.703,-28.324,33.4567
42.58011078,-72.57395134,5.1408,18.39278,251,2021,33.101,-3.281,-28.324,33.4648
42.58011112,-72.57393895,5.1381,18.39306,251,2021,33.098,-2.99,-28.324,33.4621
42.58011136,-72.57392658,5.1471,18.39333,251,2021,33.107,-2.788,-28.324,33.4711
42.58011164,-72.57391414,5.1566,18.39361,251,2021,33.117,-2.767,-28.324,33.4806
42.58011214,-72.57390188,5.1552,18.39389,251,2021,33.115,-2.613,-28.324,33.4792
42.58011242,-72.57388958,5.1659,18.39417,251,2021,33.126,-2.473,-28.324,33.4899
42.58011303,-72.57387742,5.1589,18.39444,251,2021,33.119,-2.423,-28.324,33.4829
42.58011336,-72.57386529,5.1765,18.39472,251,2021,33.137,-2.319,-28.324,33.5005
42.58011354,-72.57385345,5.2142,18.395,251,2021,33.174,-2.323,-28.324,33.5382
42.58011422,-72.57384159,5.2204,18.39528,251,2021,33.18,-2.509,-28.324,33.5444
42.58011477,-72.57382984,5.2173,18.39556,251,2021,33.177,-2.557,-28.324,33.5413
42.58011518,-72.57381839,5.2409,18.39583,251,2021,33.201,-2.878,-28.324,33.5649
42.58011561,-72.57380693,5.2267,18.39611,251,2021,33.187,-3.034,-28.324,33.5507
42.58011573,-72.57379565,5.2175,18.39639,251,2021,33.178,-3.013,-28.324,33.5415
42.58011583,-72.57378462,5.1937,18.39667,251,2021,33.154,-3.08,-28.324,33.5177
42.58011593,-72.57377357,5.2141,18.39694,251,2021,33.174,-2.96,-28.324,33.5381
42.58011578,-72.57376253,5.2183,18.39722,251,2021,33.178,-2.857,-28.324,33.5423
42.58011556,-72.57375159,5.227,18.3975,251,2021,33.187,-3.051,-28.324,33.551
42.58011515,-72.5737406,5.2287,18.39778,251,2021,33.189,-3.124,-28.324,33.5527
42.58011453,-72.57372981,5.2129,18.39806,251,2021,33.173,-3.304,-28.324,33.5369
42.58011354,-72.573719,5.2176,18.39833,251,2021,33.178,-3.807,-28.324,33.5416
42.58011253,-72.57370829,5.2241,18.39861,251,2021,33.184,-3.939,-28.324,33.5481
42.58011149,-72.57369776,5.186,18.39889,251,2021,33.146,-4.166,-28.324,33.51
42.58011029,-72.57368692,5.188,18.39917,251,2021,33.148,-4.108,-28.324,33.512
42.58010918,-72.57367603,5.1749,18.39944,251,2021,33.135,-4.182,-28.324,33.4989
42.58010788,-72.57366528,5.1783,18.39972,251,2021,33.138,-4.194,-28.324,33.5023
42.58010623,-72.57365455,5.185,18.4,251,2021,33.145,-4.138,-28.324,33.509
42.58010448,-72.57364398,5.1957,18.40028,251,2021,33.156,-3.858,-28.324,33.5197
42.5801026,-72.5736334,5.2073,18.40056,251,2021,33.167,-3.9,-28.324,33.5313
42.58010097,-72.57362289,5.1706,18.40083,251,2021,33.131,-4.035,-28.324,33.4946
42.58009916,-72.57361245,5.1655,18.40111,251,2021,33.126,-3.968,-28.324,33.4895
42.58009731,-72.57360213,5.2043,18.40139,251,2021,33.164,-4.028,-28.324,33.5283
42.58009526,-72.57359139,5.2102,18.40167,251,2021,33.17,-4.354,-28.324,33.5342
42.58009312,-72.57358081,5.1858,18.40194,251,2021,33.146,-4.592,-28.324,33.5098
42.58009099,-72.57356972,5.164,18.40222,251,2021,33.124,-4.704,-28.324,33.488
42.58008881,-72.57355864,5.1878,18.4025,251,2021,33.148,-4.448,-28.324,33.5118
42.58008688,-72.57354738,5.1281,18.40278,251,2021,33.088,-3.912,-28.324,33.4521
42.58008453,-72.57353544,5.196,18.40306,251,2021,33.156,-3.455,-28.324,33.52
42.58008244,-72.57352373,5.146,18.40333,251,2021,33.106,-3.433,-28.324,33.47
42.5800803,-72.57351218,5.13,18.40361,251,2021,33.09,-3.52,-28.324,33.454
42.58007838,-72.57350011,5.1125,18.40389,251,2021,33.073,-3.937,-28.324,33.4365
42.58007598,-72.57348774,5.1318,18.40417,251,2021,33.092,-4.229,-28.324,33.4558
42.58007424,-72.5734754,5.083,18.40444,251,2021,33.043,-4.22,-28.324,33.407
42.58007254,-72.57346292,5.0923,18.40472,251,2021,33.052,-3.683,-28.324,33.4163
42.58007018,-72.57345047,5.1357,18.405,251,2021,33.096,-2.306,-28.324,33.4597
42.58006829,-72.57343787,5.1304,18.40528,251,2021,33.09,-1.357,-28.324,33.4544
42.58006649,-72.57342524,5.1155,18.40556,251,2021,33.076,-0.943,-28.324,33.4395
42.58006468,-72.57341276,5.084,18.40583,251,2021,33.044,-0.826,-28.324,33.408
42.58006263,-72.57340003,5.1638,18.40611,251,2021,33.124,-0.588,-28.324,33.4878
42.58006093,-72.57338756,5.1334,18.40639,251,2021,33.093,-0.848,-28.324,33.4574
42.58005896,-72.57337503,5.1598,18.40667,251,2021,33.12,-0.893,-28.324,33.4838
42.58005718,-72.57336238,5.1499,18.40694,251,2021,33.11,-0.921,-28.324,33.4739
42.58005518,-72.57334986,5.1761,18.40722,251,2021,33.136,-1.043,-28.324,33.5001
42.5800533,-72.57333747,5.1921,18.4075,251,2021,33.152,-1.193,-28.324,33.5161
42.58005121,-72.57332478,5.2124,18.40778,251,2021,33.172,-1.241,-28.324,33.5364
42.58004947,-72.57331232,5.1716,18.40806,251,2021,33.132,-1.392,-28.324,33.4956
42.58004746,-72.57329989,5.2083,18.40833,251,2021,33.168,-1.516,-28.324,33.5323
42.58004552,-72.57328723,5.1865,18.40861,251,2021,33.147,-1.432,-28.324,33.5105
42.58004341,-72.57327465,5.2014,18.40889,251,2021,33.161,-1.182,-28.324,33.5254
42.58004121,-72.57326206,5.2142,18.40917,251,2021,33.174,-1.591,-28.324,33.5382
42.58003897,-72.57324957,5.2029,18.40944,251,2021,33.163,-2.111,-28.324,33.5269
42.58003683,-72.57323659,5.1778,18.40972,251,2021,33.138,-2.486,-28.324,33.5018
42.58003439,-72.57322397,5.2132,18.41,251,2021,33.173,-2.451,-28.324,33.5372
42.58003221,-72.57321124,5.2482,18.41028,251,2021,33.208,-2.529,-28.324,33.5722
42.5800297,-72.57319855,5.2293,18.41056,251,2021,33.189,-2.915,-28.324,33.5533
42.58002726,-72.57318593,5.2343,18.41083,251,2021,33.194,-3.267,-28.324,33.5583
42.58002471,-72.57317316,5.2217,18.41111,251,2021,33.182,-3.158,-28.324,33.5457
42.58002227,-72.57316052,5.194,18.41139,251,2021,33.154,-3.151,-28.324,33.518
42.58001962,-72.57314776,5.2112,18.41167,251,2021,33.171,-3.643,-28.324,33.5352
42.58001721,-72.57313551,5.1441,18.41194,251,2021,33.104,-4.256,-28.324,33.4681
42.58001455,-72.57312282,5.1258,18.41222,251,2021,33.086,-4.176,-28.324,33.4498
42.58001148,-72.57310948,5.2129,18.4125,251,2021,33.173,-3.534,-28.324,33.5369
42.58000842,-72.57309696,5.1964,18.41278,251,2021,33.156,-2.889,-28.324,33.5204
42.5800054,-72.5730844,5.1571,18.41306,251,2021,33.117,-2.376,-28.324,33.4811
42.58000195,-72.5730718,5.1831,18.41333,251,2021,33.143,-2.173,-28.324,33.5071
42.57999836,-72.57305929,5.1883,18.41361,251,2021,33.148,-1.886,-28.324,33.5123
42.57999469,-72.57304707,5.1785,18.41389,251,2021,33.139,-1.861,-28.324,33.5025
42.57999088,-72.57303492,5.1837,18.41417,251,2021,33.144,-1.86,-28.324,33.5077
42.57998686,-72.57302282,5.1867,18.41444,251,2021,33.147,-1.813,-28.324,33.5107
42.57998285,-72.57301079,5.1784,18.41472,251,2021,33.138,-1.66,-28.324,33.5024
42.57997874,-72.57299866,5.1708,18.415,251,2021,33.131,-1.746,-28.324,33.4948
42.5799746,-72.57298641,5.1699,18.41528,251,2021,33.13,-1.68,-28.324,33.4939
42.57997007,-72.5729741,5.1953,18.41556,251,2021,33.155,-1.542,-28.324,33.5193
42.57996576,-72.57296198,5.1561,18.41583,251,2021,33.116,-1.52,-28.324,33.4801
42.5799609,-72.57294972,5.1701,18.41611,251,2021,33.13,-1.174,-28.324,33.4941
42.57995622,-72.57293739,5.1404,18.41639,251,2021,33.1,-1.111,-28.324,33.4644
42.57995154,-72.57292507,5.1438,18.41667,251,2021,33.104,-1.413,-28.324,33.4678
42.57994658,-72.5729125,5.1398,18.41694,251,2021,33.1,-2.188,-28.324,33.4638
42.57994184,-72.57290013,5.166,18.41722,251,2021,33.126,-2.696,-28.324,33.49
42.57993738,-72.572888,5.118,18.4175,251,2021,33.078,-2.749,-28.324,33.442
42.57993245,-72.57287602,5.1237,18.41778,251,2021,33.084,-2.733,-28.324,33.4477
42.57992789,-72.57286461,5.1389,18.41806,251,2021,33.099,-2.816,-28.324,33.4629
42.57992344,-72.57285352,5.1234,18.41833,251,2021,33.083,-2.863,-28.324,33.4474
42.57991862,-72.57284244,5.1262,18.41861,251,2021,33.086,-2.687,-28.324,33.4502
42.57991383,-72.57283107,5.1299,18.41889,251,2021,33.09,-2.798,-28.324,33.4539
42.57990919,-72.57281928,5.0648,18.41917,251,2021,33.025,-2.588,-28.324,33.3888
42.5799037,-72.5728071,5.1232,18.41944,251,2021,33.083,-2.584,-28.324,33.4472
42.57989858,-72.57279515,5.1175,18.41972,251,2021,33.078,-2.872,-28.324,33.4415
42.57989324,-72.57278296,5.0958,18.42,251,2021,33.056,-2.932,-28.324,33.4198
42.57988784,-72.57277084,5.0959,18.42028,251,2021,33.056,-3.025,-28.324,33.4199
42.57988253,-72.57275844,5.0888,18.42056,251,2021,33.049,-3.168,-28.324,33.4128
42.57987726,-72.5727457,5.0931,18.42083,251,2021,33.053,-3.276,-28.324,33.4171
42.57987206,-72.57273271,5.0796,18.42111,251,2021,33.04,-3.438,-28.324,33.4036
42.57986698,-72.57271955,5.0707,18.42139,251,2021,33.031,-3.248,-28.324,33.3947
42.57986166,-72.57270638,5.077,18.42167,251,2021,33.037,-2.747,-28.324,33.401
42.57985662,-72.57269351,5.0922,18.42194,251,2021,33.052,-2.236,-28.324,33.4162
42.57985157,-72.57268124,5.0923,18.42222,251,2021,33.052,-2.125,-28.324,33.4163
42.57984663,-72.57266937,5.103,18.4225,251,2021,33.063,-1.794,-28.324,33.427
42.57984174,-72.57265786,5.1056,18.42278,251,2021,33.066,-1.227,-28.324,33.4296
42.57983489,-72.57264661,5.1072,18.42306,251,2021,33.067,-0.864,-28.324,33.4312
42.57982588,-72.57263581,5.0975,18.42333,251,2021,33.058,-0.829,-28.324,33.4215
42.57981584,-72.57262542,5.0847,18.42361,251,2021,33.045,-0.669,-28.324,33.4087
42.57980439,-72.57261532,5.069,18.42389,251,2021,33.029,-0.715,-28.324,33.393
42.57979204,-72.57260564,5.0468,18.42417,251,2021,33.007,-1.238,-28.324,33.3708
42.57977978,-72.57259677,5.0554,18.42444,251,2021,33.016,-1.588,-28.324,33.3794
42.57976768,-72.57258819,5.054,18.42472,251,2021,33.014,-2.07,-28.324,33.378
42.57975521,-72.57257918,5.0455,18.425,251,2021,33.006,-2.275,-28.324,33.3695
42.57974228,-72.5725689,5.0593,18.42528,251,2021,33.02,-2.33,-28.324,33.3833
42.57972895,-72.5725571,5.0427,18.42556,251,2021,33.003,-2.146,-28.324,33.3667
42.57971538,-72.57254337,5.0675,18.42583,251,2021,33.028,-2.019,-28.324,33.3915
42.57970196,-72.57252804,5.061,18.42611,251,2021,33.021,-1.929,-28.324,33.385
42.57968801,-72.57251068,5.0805,18.42639,251,2021,33.041,-2.363,-28.324,33.4045
42.57967363,-72.57249036,5.0638,18.42667,251,2021,33.024,-2.832,-28.324,33.3878
42.57965872,-72.57246792,5.0402,18.42694,251,2021,33.001,-3.078,-28.324,33.3642
42.57964303,-72.57244362,5.0651,18.42722,251,2021,33.025,-2.9,-28.324,33.3891
42.5796271,-72.57241829,5.0668,18.4275,251,2021,33.027,-2.424,-28.324,33.3908
42.57961088,-72.57239174,5.0693,18.42778,251,2021,33.03,-1.918,-28.324,33.3933
42.57959447,-72.57236399,5.0661,18.42806,251,2021,33.026,-1.738,-28.324,33.3901
42.57957781,-72.57233533,5.0586,18.42833,251,2021,33.019,-1.565,-28.324,33.3826
42.57956079,-72.57230632,5.0737,18.42861,251,2021,33.034,-1.52,-28.324,33.3977
42.5795437,-72.57227708,5.072,18.42889,251,2021,33.032,-1.433,-28.324,33.396
42.57952646,-72.57224742,5.0669,18.42917,251,2021,33.027,-1.271,-28.324,33.3909
42.57950918,-72.57221739,5.0748,18.42944,251,2021,33.035,-1.285,-28.324,33.3988
42.57949197,-72.57218768,5.0445,18.42972,251,2021,33.005,-1.571,-28.324,33.3685
42.57947527,-72.57215825,5.0683,18.43,251,2021,33.029,-1.547,-28.324,33.3923
42.5794595,-72.57212801,5.1043,18.43028,251,2021,33.065,-1.631,-28.324,33.4283
42.57944485,-72.5720959,5.1112,18.43056,251,2021,33.072,-1.823,-28.324,33.4352
42.57943076,-72.57206189,5.0957,18.43083,251,2021,33.056,-2.222,-28.324,33.4197
42.57941669,-72.57202734,5.09,18.43111,251,2021,33.051,-2.625,-28.324,33.414
42.5794024,-72.57199288,5.0835,18.43139,251,2021,33.044,-2.848,-28.324,33.4075
42.57938776,-72.57195787,5.0811,18.43167,251,2021,33.042,-2.839,-28.324,33.4051
42.57937296,-72.57192214,5.0707,18.43194,251,2021,33.031,-2.662,-28.324,33.3947
42.57935837,-72.57188643,5.055,18.43222,251,2021,33.016,-2.698,-28.324,33.379
42.579344,-72.57185139,5.0766,18.4325,251,2021,33.037,-2.665,-28.324,33.4006
42.57932975,-72.571817,5.0665,18.43278,251,2021,33.027,-2.62,-28.324,33.3905
42.5793157,-72.57178338,5.0708,18.43306,251,2021,33.031,-2.526,-28.324,33.3948
42.57930209,-72.57175006,5.0628,18.43333,251,2021,33.023,-2.537,-28.324,33.3868
42.57928907,-72.5717166,5.07,18.43361,251,2021,33.031,-2.629,-28.324,33.394
42.57927691,-72.57168271,5.0591,18.43389,251,2021,33.02,-2.874,-28.324,33.3831
42.57926514,-72.57164831,5.0525,18.43417,251,2021,33.013,-3.513,-28.324,33.3765
42.5792535,-72.57161283,5.0466,18.43444,251,2021,33.007,-3.93,-28.324,33.3706
42.57924187,-72.57157624,5.0359,18.43472,251,2021,32.997,-4.239,-28.324,33.3599
42.57923008,-72.57153842,5.0243,18.435,251,2021,32.985,-4.187,-28.324,33.3483
42.57921832,-72.57150002,5.0209,18.43528,251,2021,32.982,-4.127,-28.324,33.3449
42.57920684,-72.57146149,5.0194,18.43556,251,2021,32.98,-4.011,-28.324,33.3434
42.57919574,-72.57142228,5.0052,18.43583,251,2021,32.966,-4.128,-28.324,33.3292
42.57918476,-72.57138218,5.0082,18.43611,251,2021,32.969,-4.199,-28.324,33.3322
42.57917391,-72.57134086,4.9886,18.43639,251,2021,32.949,-4.031,-28.324,33.3126
42.57916287,-72.57129808,4.9824,18.43667,251,2021,32.943,-3.777,-28.324,33.3064
42.57915192,-72.57125442,4.99,18.43694,251,2021,32.951,-3.434,-28.324,33.314
42.57914148,-72.57121026,4.9976,18.43722,251,2021,32.958,-3.155,-28.324,33.3216
42.57913234,-72.57116457,5.0152,18.4375,251,2021,32.976,-2.715,-28.324,33.3392
42.57912374,-72.57111719,5.0158,18.43778,251,2021,32.976,-2.429,-28.324,33.3398
42.5791146,-72.57106852,5.0043,18.43806,251,2021,32.965,-2.498,-28.324,33.3283
42.57910552,-72.57101869,4.9851,18.43833,251,2021,32.946,-2.718,-28.324,33.3091
42.57909634,-72.57096786,4.9893,18.43861,251,2021,32.95,-2.799,-28.324,33.3133
42.5790872,-72.57091672,4.988,18.43889,251,2021,32.949,-2.892,-28.324,33.312
42.57907851,-72.5708661,5.0047,18.43917,251,2021,32.965,-2.958,-28.324,33.3287
42.57907008,-72.57081568,5.0075,18.43944,251,2021,32.968,-2.994,-28.324,33.3315
42.5790617,-72.57076508,5,18.43972,251,2021,32.961,-2.645,-28.324,33.324
42.57905283,-72.57071529,4.9894,18.44,251,2021,32.95,-2.647,-28.324,33.3134
42.57904303,-72.57066656,5.0016,18.44028,251,2021,32.962,-2.441,-28.324,33.3256
42.57903204,-72.57061898,4.9962,18.44056,251,2021,32.957,-2.202,-28.324,33.3202
42.57901961,-72.57057297,4.9989,18.44083,251,2021,32.96,-1.854,-28.324,33.3229
42.57900744,-72.57052682,4.9975,18.44111,251,2021,32.958,-1.596,-28.324,33.3215
42.57899567,-72.57047926,5.0059,18.44139,251,2021,32.967,-1.398,-28.324,33.3299
42.57898292,-72.57043178,5.0226,18.44167,251,2021,32.983,-1.379,-28.324,33.3466
42.57896997,-72.57038429,5.0097,18.44194,251,2021,32.97,-1.405,-28.324,33.3337
42.57895692,-72.57033701,4.9935,18.44222,251,2021,32.954,-1.826,-28.324,33.3175
42.57894306,-72.57029017,4.9903,18.4425,251,2021,32.951,-2.099,-28.324,33.3143
42.57892755,-72.5702424,4.9873,18.44278,251,2021,32.948,-2.485,-28.324,33.3113
42.57891069,-72.57019421,5.0076,18.44306,251,2021,32.968,-2.924,-28.324,33.3316
42.57889402,-72.57014517,4.9957,18.44333,251,2021,32.956,-3.144,-28.324,33.3197
42.57887752,-72.57009533,4.9853,18.44361,251,2021,32.946,-3.297,-28.324,33.3093
42.57886066,-72.57004501,4.9974,18.44389,251,2021,32.958,-3.341,-28.324,33.3214
42.57884381,-72.56999353,4.9926,18.44417,251,2021,32.953,-3.115,-28.324,33.3166
42.5788264,-72.56994216,5.0004,18.44444,251,2021,32.961,-2.833,-28.324,33.3244
42.57880851,-72.56989147,5.0027,18.44472,251,2021,32.963,-2.932,-28.324,33.3267
42.57879129,-72.56984095,4.9898,18.445,251,2021,32.951,-3.12,-28.324,33.3138
42.57877424,-72.56979062,5.0001,18.44528,251,2021,32.961,-3.339,-28.324,33.3241
42.57875692,-72.56974131,4.9746,18.44556,251,2021,32.935,-3.481,-28.324,33.2986
42.57874018,-72.56969164,4.9719,18.44583,251,2021,32.933,-3.592,-28.324,33.2959
